BookingID,CustomerID,AgentID,DestinationID,HotelID,FlightID,BookingDate
12539,850,73,150,786,536,2023-10-12
12540,7161,40,400,1280,830,2024-04-23
12541,9312,96,420,198,1929,2023-05-17
12542,2172,81,223,176,1354,2022-12-03
12543,7864,97,62,755,26,2023-12-27
12544,6570,66,313,1262,1975,2023-08-04
12545,9418,45,333,522,149,2023-07-05
12546,942,9,285,1309,686,2022-12-09
12547,7361,65,86,1052,616,2023-12-03
12548,5135,85,94,1001,724,2023-01-30
12549,8506,100,442,217,1636,2023-09-17
12550,2102,29,180,602,963,2023-11-11
12551,3734,65,230,86,1693,2023-08-31
12552,7794,60,10,639,1920,2024-01-04
12553,5355,92,317,414,1278,2022-05-22
12554,7180,79,168,1467,647,2024-01-28
12555,5443,50,260,1458,68,2022-08-25
12556,6246,43,500,533,998,2023-02-14
12557,2941,56,315,1325,1476,2023-07-28
12558,4121,100,336,1152,723,2023-08-24
12559,617,64,266,949,1051,2022-07-08
12560,4877,72,55,1387,1765,2022-08-29
12561,6989,15,241,256,492,2022-08-02
12562,5796,88,43,1171,1433,2024-03-23
12563,976,16,340,50,1053,2023-05-07
12564,1171,17,493,952,1879,2023-03-23
12565,4787,25,44,749,107,2023-04-04
12566,1892,72,256,852,14,2023-01-26
12567,4522,92,48,1355,1935,2022-08-25
12568,701,25,94,674,1182,2023-02-25
12569,5505,8,39,183,1763,2024-03-11
12570,5055,74,380,64,435,2024-05-04
12571,2277,45,424,603,390,2023-05-24
12572,9920,68,339,141,384,2023-09-19
12573,7397,56,402,425,1178,2023-08-05
12574,3119,15,460,1404,1159,2023-12-16
12575,5688,20,347,1031,1679,2023-10-25
12576,4606,42,129,1197,1947,2023-08-17
12577,31,54,419,1465,1372,2023-01-01
12578,3903,72,78,738,141,2023-12-02
12579,4368,84,416,726,843,2023-09-10
12580,5118,46,322,446,1917,2023-03-23
12581,6011,56,157,85,777,2023-01-24
12582,5344,51,419,1472,255,2023-05-08
12583,5050,46,438,282,24,2022-06-28
12584,9671,49,491,630,375,2023-06-22
12585,5506,18,131,1058,821,2024-05-02
12586,2046,57,268,1262,705,2024-04-12
12587,7195,31,124,1313,1653,2023-07-22
12588,5916,54,305,1237,1114,2023-11-26
12589,520,34,214,1048,716,2022-11-16
12590,6354,4,185,387,426,2024-01-27
12591,7270,32,59,444,1565,2023-03-09
12592,2334,51,153,946,1136,2023-09-30
12593,3870,74,413,876,1673,2022-12-23
12594,8253,92,1,1358,1744,2022-12-01
12595,3317,62,47,139,1377,2023-07-26
12596,4587,26,1,1155,1675,2023-09-06
12597,667,1,249,1006,478,2023-08-03
12598,1651,59,396,127,1970,2022-07-07
12599,6029,5,164,935,1200,2024-04-14
12600,8595,68,322,966,1174,2022-07-22
12601,3678,76,406,1265,1013,2023-03-31
12602,8628,9,191,477,868,2024-01-28
12603,6818,8,151,601,1684,2022-09-13
12604,627,53,468,1292,1644,2022-08-14
12605,5688,97,391,1183,670,2024-02-14
12606,4741,97,472,746,1682,2023-10-15
12607,7109,95,222,1316,1480,2024-02-06
12608,5339,22,219,412,1025,2022-10-20
12609,68,52,190,1118,1974,2023-01-09
12610,7030,13,28,982,529,2022-08-01
12611,399,25,13,507,305,2024-03-15
12612,8720,78,147,1234,1923,2023-04-03
12613,6517,53,64,674,1891,2022-05-22
12614,5261,100,167,550,877,2024-01-09
12615,6106,62,253,742,794,2023-12-26
12616,9513,3,65,850,755,2024-05-02
12617,2630,85,60,958,1846,2023-05-21
12618,4761,48,46,610,809,2024-03-23
12619,3948,42,469,1491,1757,2022-11-29
12620,9120,57,430,790,974,2022-10-27
12621,2317,69,142,1197,664,2023-01-01
12622,1544,86,164,281,692,2023-08-27
12623,545,82,31,1224,1632,2022-12-14
12624,9023,96,72,1349,1973,2023-07-05
12625,6718,93,119,819,619,2023-08-15
12626,5959,61,322,561,1866,2023-05-17
12627,7667,46,221,183,1279,2023-04-13
12628,3875,4,270,1335,1675,2022-06-01
12629,3092,74,30,1307,829,2023-01-03
12630,7342,96,27,1196,1318,2022-09-05
12631,9821,45,26,453,634,2023-02-21
12632,3786,27,120,1321,1132,2023-03-29
12633,2999,48,281,254,549,2023-07-27
12634,7288,30,270,435,835,2023-09-10
12635,7025,64,338,887,1718,2022-07-31
12636,8623,84,237,647,1694,2024-01-03
12637,6408,25,239,658,426,2023-07-01
12638,9814,52,493,283,895,2023-11-26
12639,8946,26,470,190,1342,2023-09-23
12640,2517,69,94,483,969,2023-02-06
12641,2913,28,265,841,74,2024-01-30
12642,4882,34,131,223,907,2022-07-07
12643,5175,92,332,471,1988,2022-08-03
12644,9651,69,120,244,1521,2023-08-22
12645,4299,38,237,620,1637,2024-01-02
12646,1717,43,100,1290,1648,2023-06-21
12647,465,26,214,737,810,2022-07-10
12648,9942,3,86,124,777,2023-12-01
12649,880,14,287,585,758,2022-09-06
12650,1704,76,448,670,841,2023-01-10
12651,2501,87,284,566,781,2023-07-23
12652,9826,78,460,1212,7,2024-02-06
12653,2643,98,406,133,202,2022-09-07
12654,8983,9,153,698,1406,2023-08-18
12655,5923,16,126,988,1117,2023-06-05
12656,6929,53,288,1420,1941,2023-09-22
12657,3898,72,331,808,1748,2023-04-05
12658,4914,74,293,815,1249,2023-08-11
12659,3812,8,305,1295,1351,2023-03-26
12660,2187,42,13,208,1228,2024-02-27
12661,9693,4,100,127,50,2024-03-31
12662,4568,29,8,163,1253,2022-06-10
12663,4206,81,319,371,1990,2023-08-17
12664,4209,13,392,1219,1774,2022-09-13
12665,7845,38,133,160,1871,2023-08-02
12666,7240,59,83,73,1251,2023-06-09
12667,7146,81,367,372,1823,2023-03-14
12668,4755,86,359,10,418,2024-05-02
12669,4687,30,491,874,1218,2023-01-13
12670,8264,37,91,1235,1352,2023-04-21
12671,1760,69,276,759,1395,2023-01-14
12672,8225,40,434,564,455,2023-01-25
12673,4116,73,436,825,1008,2023-09-25
12674,6284,6,55,127,1008,2024-03-14
12675,5976,38,175,535,1740,2024-03-02
12676,4107,88,431,98,47,2023-06-04
12677,1420,93,394,377,1316,2024-01-31
12678,5448,99,422,464,291,2022-11-07
12679,2752,15,251,941,797,2024-03-13
12680,4679,93,160,1145,735,2023-04-03
12681,3599,84,196,728,1432,2023-06-18
12682,2602,47,381,197,463,2022-06-24
12683,8196,100,433,548,159,2022-05-17
12684,491,96,51,48,58,2024-01-19
12685,7916,30,118,577,269,2022-12-05
12686,8495,48,234,1402,998,2022-06-13
12687,6461,91,288,1311,1044,2022-05-22
12688,3661,4,272,215,1698,2023-02-05
12689,8917,18,138,1498,412,2023-04-20
12690,4343,37,368,627,1991,2023-08-31
12691,5655,11,314,210,46,2024-04-18
12692,7246,8,294,876,852,2024-04-30
12693,7215,41,483,1296,546,2023-06-13
12694,4840,28,343,1346,939,2022-07-19
12695,5782,81,82,128,457,2023-01-08
12696,1702,71,3,1221,851,2023-09-02
12697,6827,39,96,248,1480,2024-01-11
12698,8342,26,409,1334,782,2023-06-30
12699,4012,96,37,401,731,2023-12-12
12700,7785,35,63,680,1947,2023-04-30
12701,8706,65,164,1058,1429,2023-05-23
12702,824,10,89,1160,1856,2023-02-15
12703,7766,60,462,975,1643,2023-07-19
12704,6110,52,388,895,343,2024-01-19
12705,5283,65,202,1348,358,2023-05-13
12706,5998,75,403,904,947,2023-11-30
12707,3914,45,401,1322,215,2022-11-01
12708,8506,55,118,1234,1543,2024-04-13
12709,6531,12,431,981,1236,2023-05-26
12710,9754,79,293,843,1841,2022-11-19
12711,4293,77,437,1295,266,2022-07-04
12712,4593,18,331,893,953,2023-06-16
12713,2255,78,230,650,656,2022-06-06
12714,5475,74,73,1265,34,2024-01-03
12715,3960,17,193,288,268,2022-09-09
12716,2535,11,225,1441,404,2022-11-22
12717,8360,24,84,627,956,2022-08-21
12718,184,33,231,1011,1399,2022-06-26
12719,8112,35,13,1234,560,2023-04-08
12720,4079,77,268,1209,1272,2023-12-16
12721,127,20,253,1334,362,2022-11-21
12722,3611,57,382,377,162,2024-04-11
12723,3482,93,45,586,1643,2022-08-19
12724,4040,54,6,937,1148,2023-11-02
12725,9908,65,68,999,1706,2022-10-07
12726,270,73,426,687,1244,2023-12-12
12727,9866,46,183,339,65,2024-01-14
12728,3934,23,293,25,3,2023-10-11
12729,4885,45,404,1194,281,2024-02-17
12730,8365,90,107,1380,195,2022-11-24
12731,9567,48,461,881,255,2023-10-01
12732,1251,18,419,589,663,2023-02-03
12733,775,72,212,38,1415,2024-01-12
12734,7364,61,81,1069,826,2024-01-06
12735,3300,67,122,261,1740,2022-12-27
12736,6337,99,191,707,1310,2023-07-04
12737,2427,14,10,1240,540,2022-11-14
12738,4629,52,139,1057,1093,2024-01-28
12739,7671,78,86,1046,291,2023-07-24
12740,4884,28,282,1032,1419,2022-09-23
12741,5446,39,76,580,1606,2022-10-31
12742,7734,5,79,393,742,2022-06-29
12743,6827,52,80,996,1245,2023-12-01
12744,5633,17,113,1249,1223,2022-11-26
12745,4028,82,188,1062,32,2023-06-18
12746,8298,43,47,455,1782,2023-07-28
12747,3021,33,350,1490,1960,2023-09-02
12748,613,22,114,861,1945,2024-05-06
12749,5882,39,63,773,193,2024-01-06
12750,3615,95,209,750,547,2022-09-16
12751,4667,3,46,1203,363,2024-05-05
12752,5513,58,392,871,1380,2023-05-13
12753,4431,46,488,531,48,2023-05-30
12754,8199,35,88,987,30,2023-06-16
12755,5038,86,199,1421,1344,2023-05-09
12756,2525,93,39,207,1035,2024-02-18
12757,6122,28,213,1334,873,2023-07-05
12758,427,40,376,1053,1206,2022-11-03
12759,420,88,247,1066,373,2023-08-16
12760,1971,84,153,391,996,2023-08-22
12761,2609,90,446,1370,798,2023-01-04
12762,1737,54,138,75,1909,2023-06-23
12763,5537,62,2,440,149,2023-12-22
12764,3479,53,69,558,93,2022-12-07
12765,3380,68,16,170,47,2023-07-19
12766,2325,51,275,1012,1698,2024-03-22
12767,8700,5,366,822,1779,2023-08-10
12768,6385,67,140,1091,1065,2023-01-09
12769,1526,75,247,1311,946,2023-11-01
12770,4140,62,273,970,617,2023-05-19
12771,9588,73,289,1005,718,2022-05-28
12772,4527,21,106,110,1644,2023-04-22
12773,9292,82,406,480,581,2023-12-06
12774,2711,15,103,722,864,2024-02-29
12775,9584,25,178,1226,1317,2023-12-16
12776,3456,7,274,940,631,2024-02-12
12777,6248,5,13,1132,227,2023-11-01
12778,2729,23,351,377,1365,2022-10-16
12779,6662,98,27,993,892,2023-02-11
12780,9455,50,32,234,878,2023-05-23
12781,3852,51,271,374,158,2023-07-07
12782,347,22,458,163,916,2023-10-13
12783,2564,3,81,813,1015,2023-09-16
12784,7969,37,483,1176,1473,2022-06-14
12785,8217,14,88,310,1593,2022-11-12
12786,6388,89,392,580,1624,2024-01-13
12787,9456,15,482,286,322,2023-03-30
12788,9868,23,177,1483,443,2024-04-24
12789,8403,3,434,32,689,2023-05-19
12790,2603,40,276,659,1713,2023-10-14
12791,9068,68,331,370,933,2023-04-12
12792,8451,8,246,94,1455,2022-08-01
12793,6356,47,145,67,381,2024-01-22
12794,498,3,75,37,431,2023-11-26
12795,700,97,347,1217,184,2023-05-07
12796,3376,39,494,569,1869,2023-01-29
12797,599,69,300,509,477,2022-07-17
12798,9223,30,242,786,1664,2023-01-11
12799,8237,84,23,1286,172,2024-04-15
12800,1013,7,247,1264,609,2023-04-28
12801,9124,60,332,1001,1674,2023-02-01
12802,7291,80,230,964,1268,2023-05-26
12803,5170,48,293,792,1536,2024-01-24
12804,1817,45,252,489,603,2023-09-20
12805,135,28,305,561,626,2023-05-03
12806,9280,82,17,575,1518,2022-07-03
12807,9010,47,249,122,1761,2023-01-23
12808,5387,56,295,1354,1859,2023-11-04
12809,5959,58,325,319,1559,2022-10-14
12810,8370,36,86,1144,908,2023-06-15
12811,8506,82,53,618,1545,2022-12-02
12812,9306,11,206,955,491,2023-07-30
12813,1591,69,51,945,898,2023-03-01
12814,1372,89,261,732,1287,2024-04-30
12815,2897,22,326,1331,1356,2024-04-05
12816,2747,99,339,212,1429,2022-11-18
12817,3165,75,42,1034,832,2024-03-29
12818,7084,100,171,1286,708,2023-11-12
12819,1740,82,355,1074,814,2023-05-23
12820,9344,39,149,486,1150,2022-11-10
12821,339,69,215,781,1115,2023-10-14
12822,5250,33,65,1255,104,2023-03-12
12823,7450,82,427,1313,463,2023-03-14
12824,4326,96,98,43,553,2023-06-23
12825,7065,74,359,154,1833,2023-11-17
12826,7048,1,368,592,1124,2023-10-01
12827,4138,9,237,646,1591,2023-01-17
12828,9923,41,255,563,186,2023-01-03
12829,1348,94,26,268,399,2023-07-09
12830,3209,11,99,991,452,2023-12-21
12831,7657,70,465,1136,1395,2023-04-04
12832,9,14,173,1187,871,2023-01-07
12833,921,8,84,449,933,2024-04-11
12834,4410,4,277,1214,275,2023-10-11
12835,1218,62,82,153,1354,2022-08-03
12836,9813,8,117,1143,1021,2022-10-02
12837,3518,46,326,1308,1850,2022-07-07
12838,4915,73,488,1163,1163,2023-02-20
12839,7420,90,218,219,1857,2022-06-08
12840,4931,42,31,342,511,2023-01-21
12841,8480,22,321,679,847,2024-03-25
12842,9984,65,204,704,787,2024-01-22
12843,9054,16,251,317,1419,2022-08-16
12844,7605,92,271,1139,1497,2023-06-16
12845,8082,41,300,500,506,2022-09-04
12846,709,37,201,385,49,2023-12-04
12847,3952,74,291,930,323,2022-08-28
12848,3811,98,31,421,544,2023-01-06
12849,9549,39,496,848,1749,2022-12-14
12850,5839,44,393,1149,581,2023-12-11
12851,5795,94,484,99,753,2022-06-14
12852,6941,7,324,868,755,2023-10-16
12853,816,41,99,729,100,2022-07-25
12854,1857,94,1,472,23,2024-02-28
12855,5930,12,398,1189,276,2023-04-01
12856,2030,56,431,137,1843,2023-09-25
12857,1159,8,62,1323,868,2022-06-10
12858,6251,94,357,829,32,2024-04-23
12859,5813,99,493,610,163,2023-02-18
12860,8487,71,321,1398,1735,2023-10-21
12861,5520,18,22,1184,522,2024-03-05
12862,9966,13,263,1214,337,2023-01-16
12863,5618,85,460,780,1267,2023-09-15
12864,7165,79,23,607,1271,2023-05-17
12865,6492,48,478,1035,849,2024-02-02
12866,1626,73,380,340,1443,2022-11-15
12867,6530,81,426,493,518,2024-03-03
12868,9120,90,65,330,207,2023-01-26
12869,2926,32,303,1193,431,2022-10-24
12870,7714,60,329,121,841,2022-10-13
12871,5849,23,6,513,1324,2022-10-27
12872,4731,74,94,1005,1954,2022-07-01
12873,5158,4,249,1328,1291,2023-11-16
12874,9753,67,419,322,1366,2023-09-12
12875,5478,30,110,484,143,2023-12-10
12876,9486,29,136,672,248,2023-03-23
12877,6421,100,133,918,714,2024-01-27
12878,1672,29,465,773,1674,2024-03-01
12879,313,18,425,951,1437,2023-06-18
12880,683,25,99,504,723,2023-10-11
12881,8529,13,291,130,1645,2023-09-04
12882,1248,57,10,662,331,2022-06-23
12883,1264,71,410,412,1899,2023-11-14
12884,1311,52,357,157,14,2022-11-13
12885,2989,7,190,279,662,2022-07-19
12886,2019,72,466,803,623,2023-05-17
12887,3289,81,356,429,1147,2023-09-13
12888,7930,50,51,342,1171,2023-12-09
12889,4349,85,242,1486,721,2024-03-13
12890,2991,39,214,19,1673,2024-02-04
12891,5528,3,431,76,612,2022-11-08
12892,5549,86,452,680,1465,2023-12-18
12893,7731,87,390,879,683,2023-08-27
12894,8906,38,322,938,725,2024-02-03
12895,3613,74,498,1423,752,2023-07-02
12896,1905,36,23,84,305,2023-04-30
12897,4650,28,406,14,710,2022-09-27
12898,2424,70,248,289,1930,2023-02-24
12899,411,23,431,931,1441,2023-07-09
12900,4050,74,366,581,1461,2023-03-04
12901,6095,70,491,802,15,2023-12-16
12902,6570,70,136,398,809,2023-11-22
12903,4737,92,402,1405,1041,2023-11-05
12904,2127,77,394,71,738,2023-07-06
12905,3643,48,87,661,1435,2024-03-31
12906,8330,68,103,730,1679,2023-04-05
12907,8688,69,374,359,793,2022-09-06
12908,4229,91,307,1285,1723,2023-12-03
12909,4628,93,63,1090,540,2023-09-06
12910,9167,79,359,26,1009,2023-02-21
12911,4827,38,394,468,1022,2024-02-25
12912,5311,9,354,587,808,2022-07-29
12913,2459,86,78,516,1126,2023-03-01
12914,9761,27,420,487,215,2024-02-05
12915,5940,31,295,659,1469,2022-06-26
12916,8932,35,149,1157,563,2023-11-09
12917,2028,29,15,510,891,2024-04-27
12918,2731,69,162,268,418,2023-06-20
12919,5354,3,257,1195,1637,2023-08-15
12920,444,79,38,1034,695,2022-07-15
12921,2630,85,12,577,178,2022-10-26
12922,5666,69,417,478,133,2023-05-30
12923,4354,96,383,899,331,2023-10-09
12924,615,88,393,774,968,2022-06-14
12925,932,58,496,483,1534,2024-01-10
12926,9804,39,46,177,1062,2023-06-02
12927,1733,6,365,1476,1541,2023-04-19
12928,5344,60,188,5,1370,2022-06-01
12929,5313,43,44,770,256,2023-10-25
12930,7059,4,364,476,421,2022-11-27
12931,8023,15,87,526,963,2022-10-02
12932,8688,75,200,829,936,2023-06-06
12933,4721,51,496,548,1070,2024-02-03
12934,7911,73,201,857,914,2023-03-25
12935,2661,66,75,384,1403,2023-07-28
12936,6667,82,347,773,1726,2023-12-30
12937,8163,72,383,166,1690,2023-05-10
12938,2902,15,230,1408,1778,2022-10-24
12939,9512,68,207,43,253,2024-01-14
12940,8925,47,109,1169,698,2023-04-22
12941,2133,35,391,931,1385,2023-03-31
12942,4005,54,451,1025,1826,2023-04-04
12943,7854,84,44,1379,836,2022-05-31
12944,8239,47,64,133,267,2024-04-30
12945,3276,75,477,371,309,2023-07-09
12946,7056,67,240,1062,670,2023-04-23
12947,4551,2,337,818,1958,2022-07-15
12948,2796,62,195,1461,1706,2023-09-27
12949,6806,62,182,8,378,2022-12-28
12950,5138,48,255,528,150,2023-01-29
12951,5020,38,88,373,1822,2023-08-14
12952,4269,39,204,527,59,2023-05-08
12953,560,42,450,555,1504,2023-04-08
12954,739,14,245,1068,1245,2023-05-19
12955,6629,44,403,1027,211,2023-03-22
12956,5533,64,334,1265,955,2022-07-03
12957,3877,14,52,1381,1303,2022-11-27
12958,1997,18,468,1050,216,2023-08-01
12959,587,89,456,1013,1619,2023-07-28
12960,6557,99,265,1249,1550,2023-02-26
12961,1389,82,196,594,363,2023-01-21
12962,3773,63,135,815,489,2022-10-21
12963,1315,100,360,79,744,2023-12-10
12964,6629,16,148,237,929,2022-05-27
12965,1802,74,341,1390,1452,2023-02-26
12966,8006,50,164,120,582,2023-10-24
12967,1844,64,176,977,1745,2023-08-11
12968,3787,27,213,102,399,2024-03-11
12969,1800,63,76,787,1082,2022-08-23
12970,5976,62,378,627,14,2024-05-04
12971,2868,85,388,913,1862,2023-05-01
12972,4652,93,378,910,160,2023-07-05
12973,2771,63,50,343,98,2024-03-21
12974,4885,90,49,171,63,2023-08-21
12975,1277,21,98,1491,1799,2022-09-23
12976,4347,40,340,416,625,2022-08-25
12977,2992,62,258,493,1251,2023-04-26
12978,4446,70,207,1052,1445,2023-01-21
12979,3423,42,409,523,327,2023-04-19
12980,362,17,420,247,938,2023-05-18
12981,1634,88,171,861,1456,2023-09-12
12982,3980,43,282,628,798,2024-03-21
12983,8580,17,341,425,919,2022-10-08
12984,7206,2,44,867,873,2023-07-14
12985,5527,67,389,353,1513,2024-03-04
12986,6712,1,192,129,1749,2023-03-01
12987,9461,15,413,424,415,2022-11-27
12988,6775,64,412,470,1631,2023-08-29
12989,100,25,426,576,1804,2023-07-26
12990,787,87,390,636,1976,2022-12-12
12991,2363,79,124,673,1890,2024-02-05
12992,6387,26,243,1174,1868,2022-05-15
12993,9913,4,432,40,1152,2024-01-26
12994,4039,25,324,1441,1357,2022-07-14
12995,1434,57,440,297,616,2022-08-12
12996,2093,12,368,106,1268,2022-09-21
12997,2125,45,441,523,161,2022-10-03
12998,5836,18,458,1221,1212,2022-09-26
12999,2496,43,101,187,306,2022-07-08
13000,2778,80,159,1370,708,2023-02-01
13001,9534,69,47,1164,1821,2022-09-23
13002,6137,72,206,405,1635,2023-01-16
13003,3852,31,373,1472,1766,2022-08-18
13004,5111,38,134,660,494,2023-04-13
13005,1868,12,86,419,1436,2022-09-15
13006,4923,67,420,929,1427,2022-10-29
13007,8025,40,449,226,874,2023-09-22
13008,312,79,317,574,50,2023-01-01
13009,1318,58,389,593,695,2023-07-09
13010,8759,93,131,1469,1728,2022-10-01
13011,9888,56,480,1293,183,2023-12-20
13012,6599,55,225,1368,407,2022-08-09
13013,7855,76,73,1198,234,2023-03-11
13014,1948,23,302,83,1840,2022-05-17
13015,1804,28,352,31,1723,2023-07-01
13016,8682,10,99,502,1498,2023-03-16
13017,1048,20,179,87,1073,2023-03-12
13018,1403,45,63,365,13,2023-01-07
13019,5091,17,489,686,1616,2023-08-01
13020,2155,44,465,1163,675,2023-11-08
13021,4367,74,105,1405,1601,2023-02-26
13022,4974,74,444,578,220,2022-05-26
13023,5991,29,312,723,619,2023-01-16
13024,1574,72,95,105,341,2022-09-11
13025,2994,12,46,835,276,2023-09-10
13026,5447,43,290,1467,1586,2024-02-07
13027,7818,63,249,177,1121,2023-12-25
13028,692,3,301,795,118,2023-07-26
13029,4894,48,19,429,1123,2023-08-17
13030,8468,40,456,105,340,2022-09-03
13031,2818,5,8,892,941,2022-11-07
13032,7412,56,463,1181,461,2024-03-07
13033,8364,3,71,1335,859,2023-02-19
13034,5118,4,444,30,1022,2024-03-18
13035,9212,32,435,210,974,2023-06-13
13036,7130,14,34,429,1328,2022-07-18
13037,590,76,388,1197,66,2022-12-10
13038,192,56,287,824,1493,2022-08-01
13039,4382,94,163,1320,1804,2022-12-08
13040,3265,14,446,348,1654,2022-06-28
13041,6354,29,368,1010,1013,2024-04-01
13042,766,26,74,1222,1232,2022-10-22
13043,7084,70,444,889,1040,2024-03-21
13044,1644,31,139,379,704,2022-12-30
13045,4859,14,100,533,439,2022-09-20
13046,6749,76,442,878,1599,2023-06-03
13047,8331,86,439,289,1303,2024-04-08
13048,8443,92,336,1228,1771,2023-11-25
13049,7203,20,475,974,832,2023-12-22
13050,1935,19,164,402,437,2023-09-02
13051,588,49,348,323,1018,2022-05-27
13052,7932,67,196,1382,1532,2023-05-14
13053,4193,21,103,1437,244,2024-02-01
13054,4439,55,239,398,1063,2022-07-15
13055,6765,94,261,724,679,2023-05-06
13056,7410,87,141,938,417,2023-04-26
13057,4268,15,61,684,1039,2023-03-12
13058,1429,20,421,97,98,2022-07-27
13059,6223,17,340,155,631,2023-02-11
13060,216,83,381,690,977,2022-08-02
13061,7182,61,213,1355,735,2022-11-10
13062,3907,31,46,380,704,2023-06-05
13063,349,15,408,534,1169,2022-07-25
13064,1725,82,218,444,1140,2024-03-09
13065,9762,82,48,584,670,2023-10-03
13066,6441,29,490,270,1114,2022-07-18
13067,7061,27,326,192,850,2024-01-06
13068,6136,97,227,688,818,2022-12-05
13069,539,12,357,198,986,2023-11-01
13070,423,72,348,954,1837,2023-11-20
13071,4113,20,18,873,1869,2023-06-22
13072,7865,42,88,1405,1708,2022-12-06
13073,1641,5,276,70,788,2023-10-07
13074,4951,97,495,870,1438,2023-02-02
13075,8665,3,353,674,1168,2024-03-08
13076,9873,18,207,200,509,2024-02-12
13077,5639,27,232,679,1433,2023-12-31
13078,562,98,48,1270,1194,2022-09-07
13079,441,92,278,9,1882,2024-04-04
13080,9126,92,446,224,784,2023-04-11
13081,7025,36,411,145,1427,2023-04-23
13082,1205,51,490,1306,1625,2022-06-20
13083,4768,6,164,407,1050,2022-07-24
13084,907,74,454,1415,1546,2023-08-21
13085,7760,4,264,1371,1357,2022-12-24
13086,7660,13,495,1112,284,2023-11-19
13087,1378,32,282,1255,692,2023-01-20
13088,5814,9,468,1138,599,2023-11-26
13089,516,51,226,243,1381,2023-02-03
13090,9325,85,259,977,917,2022-08-18
13091,39,53,490,1188,1034,2022-10-04
13092,5860,86,177,724,1043,2023-09-13
13093,59,69,91,433,1777,2023-11-30
13094,8349,2,16,573,1726,2024-02-23
13095,141,50,340,1385,817,2023-04-16
13096,2663,44,451,1349,441,2023-08-13
13097,2061,1,320,980,1579,2023-09-16
13098,2189,45,239,192,249,2022-10-14
13099,1868,13,276,204,875,2022-12-12
13100,2075,13,195,1404,788,2023-04-12
13101,8295,42,420,1243,1377,2022-12-12
13102,499,81,364,743,776,2023-04-18
13103,9126,37,284,224,1921,2023-07-24
13104,4118,20,245,352,566,2022-12-20
